date,state,driving,transit,walking
2021-07-21,Kuala Lumpur,-47.36,,-61.74
2021-07-22,Kuala Lumpur,-43.5,,-61.41
2021-07-23,Kuala Lumpur,-45.29,,-59.96
2021-07-24,Kuala Lumpur,-48.87,,-59.39
2021-07-25,Kuala Lumpur,-45.65,,-60.86
2021-07-26,Kuala Lumpur,-47.57,,-60.02
2021-07-27,Kuala Lumpur,-45.15,,-62.28
2021-07-28,Kuala Lumpur,-42.48,,-58.68
2021-07-29,Kuala Lumpur,-39.32,,-59.09
2021-07-30,Kuala Lumpur,-36.02,,-54.93
2021-07-31,Kuala Lumpur,-41.49,,-59.26
2021-08-01,Kuala Lumpur,-43.82,,-58.69
2021-08-02,Kuala Lumpur,-44.86,,-60.77
2021-08-03,Kuala Lumpur,-44.2,,-60.09
2021-08-04,Kuala Lumpur,-44.07,,-58.65
2021-08-05,Kuala Lumpur,-41.63,,-59.4
2021-08-06,Kuala Lumpur,-42.97,,-59.86
2021-08-07,Kuala Lumpur,-47.95,,-61.99
2021-08-08,Kuala Lumpur,-45.42,,-59.62
2020-01-13,Total,0.0,,0.0
2020-01-14,Total,-1.8900000000000008,,-2.5400000000000063
2020-01-15,Total,3.359999999999999,,0.3499999999999943
2020-01-16,Total,11.319999999999993,,10.03
2020-01-17,Total,37.03999999999999,,30.19
2020-01-18,Total,30.97999999999999,,25.64
2020-01-19,Total,9.689999999999998,,4.909999999999997
2020-01-20,Total,3.5699999999999936,,3.769999999999996
2020-01-21,Total,7.760000000000005,,4.650000000000006
2020-01-22,Total,23.769999999999996,,11.72
2020-01-23,Total,39.44,,19.97
2020-01-24,Total,70.25999999999999,,37.00999999999999
2020-01-25,Total,72.1,,55.33000000000001
2020-01-26,Total,70.46000000000002,,43.06999999999999
2020-01-27,Total,61.84999999999999,,27.42
2020-01-28,Total,24.739999999999995,,6.25
2020-01-29,Total,14.840000000000005,,8.200000000000003
2020-01-30,Total,11.400000000000004,,0.5400000000000063
2020-01-31,Total,36.50999999999999,,6.829999999999997
2020-02-01,Total,34.75,,9.200000000000003
2020-02-02,Total,13.170000000000002,,-7.1099999999999985
2020-02-03,Total,0.5,,-14.36
2020-02-04,Total,-2.6299999999999955,,-15.799999999999995
2020-02-05,Total,1.2900000000000065,,-15.019999999999996
2020-02-06,Total,10.540000000000006,,-3.0900000000000034
2020-02-07,Total,42.97,,12.090000000000005
2020-02-08,Total,33.99000000000001,,12.14
2020-02-09,Total,10.099999999999994,,-10.260000000000003
2020-02-10,Total,-2.200000000000003,,-16.0
2020-02-11,Total,-3.3799999999999955,,-16.730000000000004
2020-02-12,Total,-0.9200000000000016,,-15.25
2020-02-13,Total,9.939999999999998,,-6.670000000000003
2020-02-14,Total,45.37000000000001,,16.58
2020-02-15,Total,31.389999999999986,,6.730000000000004
2020-02-16,Total,5.769999999999996,,-15.810000000000002
2020-02-17,Total,-5.230000000000004,,-23.15000000000001
2020-02-18,Total,-5.769999999999996,,-21.299999999999994
2020-02-19,Total,-2.1200000000000045,,-19.909999999999997
2020-02-20,Total,6.760000000000005,,-16.519999999999996
2020-02-21,Total,43.06999999999999,,5.239999999999995
2020-02-22,Total,33.91,,7.950000000000002
2020-02-23,Total,5.469999999999999,,-17.060000000000002
2020-02-24,Total,-6.3700000000000045,,-24.72
2020-02-25,Total,-5.420000000000003,,-27.450000000000006
2020-02-26,Total,-3.950000000000003,,-24.760000000000005
2020-02-27,Total,5.900000000000006,,-15.569999999999993
2020-02-28,Total,40.84999999999999,,6.8700000000000045
2020-02-29,Total,36.5,,6.8400000000000025
2020-03-01,Total,10.0,,-16.0
2020-03-02,Total,-5.3700000000000045,,-26.379999999999995
2020-03-03,Total,-4.329999999999998,,-26.409999999999997
2020-03-04,Total,-4.3900000000000015,,-26.42
2020-03-05,Total,5.950000000000002,,-22.93000000000001
2020-03-06,Total,36.30000000000001,,-2.390000000000001
2020-03-07,Total,29.710000000000008,,-4.239999999999995
2020-03-08,Total,6.3799999999999955,,-24.81999999999999
2020-03-09,Total,-9.299999999999997,,-31.620000000000005
2020-03-10,Total,-8.75,,-35.34999999999999
2020-03-11,Total,-10.5,,-34.06999999999999
2020-03-12,Total,-0.9399999999999976,,-29.799999999999994
2020-03-13,Total,34.25,,-8.519999999999996
2020-03-14,Total,29.68000000000001,,-14.980000000000004
2020-03-15,Total,4.700000000000003,,-33.0
2020-03-16,Total,-13.540000000000004,,-44.57
2020-03-17,Total,-9.079999999999998,,-54.36
2020-03-18,Total,-46.41,,-66.16
2020-03-19,Total,-57.09,,-70.65
2020-03-20,Total,-61.03,,-73.33
2020-03-21,Total,-69.43,,-77.91
2020-03-22,Total,-70.24,,-79.66
2020-03-23,Total,-68.78999999999999,,-77.61
2020-03-24,Total,-66.28999999999999,,-77.2
2020-03-25,Total,-63.07,,-74.24
2020-03-26,Total,-61.92,,-73.12
2020-03-27,Total,-62.66,,-72.96000000000002
2020-03-28,Total,-63.01,,-72.98
2020-03-29,Total,-61.11,,-72.95
2020-03-30,Total,-60.21,,-72.85
2020-03-31,Total,-59.87,,-71.39
2020-04-01,Total,-56.58,,-68.92
2020-04-02,Total,-58.21,,-69.2
2020-04-03,Total,-59.18,,-70.38
2020-04-04,Total,-60.42,,-70.12
2020-04-05,Total,-57.15,,-67.92
2020-04-06,Total,-56.08,,-67.56
2020-04-07,Total,-55.22,,-66.31
2020-04-08,Total,-55.72,,-65.61
2020-04-09,Total,-54.69,,-65.74000000000001
2020-04-10,Total,-52.49,,-63.95
2020-04-11,Total,-52.81,,-63.42
2020-04-12,Total,-51.24,,-63.82
2020-04-13,Total,-50.07,,-61.44
2020-04-14,Total,-48.8,,-60.94
2020-04-15,Total,-48.86,,-59.82
2020-04-16,Total,-48.74,,-62.5
2020-04-17,Total,-50.44,,-62.06
2020-04-18,Total,-54.39,,-65.0
2020-04-19,Total,-53.23,,-64.13
2020-04-20,Total,-52.15,,-64.91
2020-04-21,Total,-50.34,,-62.82
2020-04-22,Total,-50.27,,-61.79
2020-04-23,Total,-57.77,,-69.11
2020-04-24,Total,-51.26,,-61.67
2020-04-25,Total,-48.34,,-56.09
2020-04-26,Total,-44.94,,-56.56
2020-04-27,Total,-44.8,,-55.72
2020-04-28,Total,-43.87,,-56.28
2020-04-29,Total,-42.88,,-54.13
2020-04-30,Total,-44.36,,-58.31
2020-05-01,Total,-43.15,,-54.27
2020-05-02,Total,-45.64,,-58.17
2020-05-03,Total,-40.59,,-55.05
2020-05-04,Total,-38.7,,-56.02
2020-05-05,Total,-36.9,,-54.65
2020-05-06,Total,-33.19,,-56.24
2020-05-07,Total,-31.200000000000006,,-52.03
2020-05-08,Total,-28.519999999999996,,-52.55
2020-05-09,Total,-24.89,,-48.3
2020-05-10,Total,-29.17,,-51.51
2020-05-13,Total,-25.239999999999995,,-48.9
2020-05-14,Total,-22.549999999999994,,-46.89
2020-05-15,Total,-16.569999999999993,,-41.12
2020-05-16,Total,-18.319999999999993,,-46.94
2020-05-17,Total,-18.89,,-45.81
2020-05-18,Total,-17.400000000000006,,-43.35
2020-05-19,Total,-13.230000000000004,,-41.64
2020-05-20,Total,-9.489999999999997,,-40.24
2020-05-21,Total,-4.6099999999999985,,-37.4
2020-05-22,Total,-5.900000000000006,,-33.629999999999995
2020-05-23,Total,-14.319999999999993,,-43.5
2020-05-24,Total,-31.239999999999995,,-58.57
2020-05-25,Total,-26.230000000000004,,-54.63
2020-05-26,Total,-24.730000000000004,,-51.63
2020-05-27,Total,-24.29000000000001,,-49.08
2020-05-28,Total,-25.760000000000005,,-51.64
2020-05-29,Total,-15.72,,-44.37
2020-05-30,Total,-14.920000000000002,,-42.64
2020-05-31,Total,-17.03,,-45.18
2020-06-01,Total,-15.39,,-44.53
2020-06-02,Total,-13.61,,-42.17
2020-06-03,Total,-13.409999999999995,,-43.83
2020-06-04,Total,-8.019999999999996,,-40.8
2020-06-05,Total,-1.5100000000000051,,-36.89
2020-06-06,Total,-1.75,,-36.85
2020-06-07,Total,-2.0999999999999943,,-36.82
2020-06-08,Total,-4.3599999999999985,,-40.02
2020-06-09,Total,-0.519999999999996,,-37.74
2020-06-10,Total,5.780000000000001,,-35.23000000000001
2020-06-11,Total,10.019999999999996,,-35.26999999999999
2020-06-12,Total,24.239999999999995,,-27.36
2020-06-13,Total,24.19,,-26.75
2020-06-14,Total,16.620000000000005,,-29.370000000000005
2020-06-15,Total,9.620000000000003,,-32.61
2020-06-16,Total,11.870000000000005,,-30.230000000000004
2020-06-17,Total,13.230000000000004,,-32.61
2020-06-18,Total,19.75,,-28.95999999999999
2020-06-19,Total,36.139999999999986,,-21.299999999999994
2020-06-20,Total,35.90000000000001,,-19.64
2020-06-21,Total,23.090000000000003,,-24.40000000000001
2020-06-22,Total,14.340000000000005,,-28.010000000000005
2020-06-23,Total,12.14,,-30.31999999999999
2020-06-24,Total,11.939999999999998,,-30.519999999999996
2020-06-25,Total,23.519999999999996,,-24.86
2020-06-26,Total,44.5,,-12.060000000000002
2020-06-27,Total,43.55000000000001,,-10.159999999999997
2020-06-28,Total,25.200000000000006,,-23.61
2020-06-29,Total,15.560000000000002,,-26.81999999999999
2020-06-30,Total,15.36,,-26.43000000000001
2020-07-01,Total,16.379999999999995,,-23.25
2020-07-02,Total,27.409999999999997,,-18.769999999999996
2020-07-03,Total,57.28,,-1.1400000000000006
2020-07-04,Total,55.27000000000001,,2.9000000000000057
2020-07-05,Total,30.199999999999992,,-18.72
2020-07-06,Total,16.090000000000003,,-25.34999999999999
2020-07-07,Total,16.590000000000003,,-24.480000000000004
2020-07-08,Total,20.200000000000006,,-21.840000000000003
2020-07-09,Total,29.949999999999992,,-15.989999999999995
2020-07-10,Total,112.27,,30.909999999999997
2020-07-11,Total,61.50999999999999,,6.969999999999999
2020-07-12,Total,35.53999999999999,,-13.450000000000005
2020-07-13,Total,15.519999999999996,,-23.08
2020-07-14,Total,26.15000000000001,,-18.72
2020-07-15,Total,23.81999999999999,,-19.97
2020-07-16,Total,26.86,,-17.209999999999994
2020-07-17,Total,52.13999999999998,,-3.2399999999999953
2020-07-18,Total,46.22999999999999,,-5.819999999999991
2020-07-19,Total,24.090000000000003,,-19.31
2020-07-20,Total,11.450000000000005,,-25.629999999999995
2020-07-21,Total,9.349999999999994,,-27.72
2020-07-22,Total,10.790000000000004,,-27.53
2020-07-23,Total,22.93000000000001,,-20.790000000000006
2020-07-24,Total,56.69,,2.0900000000000034
2020-07-25,Total,50.63999999999998,,1.2199999999999989
2020-07-26,Total,23.25,,-17.689999999999994
2020-07-27,Total,13.319999999999993,,-25.42
2020-07-28,Total,23.230000000000004,,-26.53
2020-07-29,Total,51.75999999999999,,-14.290000000000004
2020-07-30,Total,44.19999999999999,,-16.849999999999994
2020-07-31,Total,45.99000000000001,,-9.349999999999994
2020-08-01,Total,68.44,,-3.5600000000000023
2020-08-02,Total,68.28,,-14.28
2020-08-03,Total,28.289999999999992,,-21.42
2020-08-04,Total,19.150000000000006,,-24.53
2020-08-05,Total,17.909999999999997,,-23.08
2020-08-06,Total,27.11,,-16.67
2020-08-07,Total,54.27000000000001,,1.5799999999999983
2020-08-08,Total,52.05000000000001,,2.569999999999993
2020-08-09,Total,26.53,,-17.239999999999995
2020-08-10,Total,10.11,,-30.09999999999999
2020-08-11,Total,9.579999999999998,,-28.090000000000003
2020-08-12,Total,10.599999999999994,,-27.269999999999996
2020-08-13,Total,18.989999999999995,,-21.409999999999997
2020-08-14,Total,44.27000000000001,,-3.9899999999999953
2020-08-15,Total,40.81999999999999,,-4.969999999999999
2020-08-16,Total,17.67,,-21.489999999999995
2020-08-17,Total,8.150000000000006,,-27.200000000000006
2020-08-18,Total,11.409999999999995,,-28.06999999999999
2020-08-19,Total,40.33000000000001,,-10.349999999999994
2020-08-20,Total,43.65000000000001,,0.8799999999999955
2020-08-21,Total,55.77000000000001,,5.510000000000005
2020-08-22,Total,53.84999999999999,,1.8799999999999957
2020-08-23,Total,28.460000000000008,,-17.25
2020-08-24,Total,11.299999999999995,,-27.31999999999999
2020-08-25,Total,10.510000000000003,,-31.120000000000005
2020-08-26,Total,13.310000000000002,,-27.29000000000001
2020-08-27,Total,28.639999999999986,,-19.709999999999994
2020-08-28,Total,74.94,,9.5
2020-08-29,Total,83.72,,24.0
2020-08-30,Total,82.66999999999999,,18.22
2020-08-31,Total,39.87999999999999,,-15.829999999999998
2020-09-01,Total,11.849999999999996,,-25.840000000000003
2020-09-02,Total,14.22,,-22.70999999999999
2020-09-03,Total,20.790000000000006,,-19.69
2020-09-04,Total,51.77000000000001,,1.6899999999999975
2020-09-05,Total,45.28999999999999,,5.159999999999997
2020-09-06,Total,18.629999999999995,,-19.61
2020-09-07,Total,7.1599999999999975,,-24.58
2020-09-08,Total,5.1400000000000015,,-26.510000000000005
2020-09-09,Total,6.0,,-28.09999999999999
2020-09-10,Total,19.86,,-19.39
2020-09-11,Total,44.16999999999999,,0.9000000000000057
2020-09-12,Total,38.83000000000001,,-0.37000000000000455
2020-09-13,Total,15.959999999999996,,-18.39
2020-09-14,Total,6.280000000000001,,-25.549999999999994
2020-09-15,Total,35.15000000000001,,-6.079999999999997
2020-09-16,Total,21.069999999999993,,-12.200000000000005
2020-09-17,Total,24.760000000000005,,-5.329999999999998
2020-09-18,Total,45.96000000000001,,6.780000000000001
2020-09-19,Total,36.94999999999999,,2.269999999999996
2020-09-20,Total,13.579999999999998,,-17.209999999999994
2020-09-21,Total,0.3299999999999983,,-25.86
2020-09-22,Total,0.5300000000000011,,-28.049999999999994
2020-09-23,Total,9.89,,-23.25
2020-09-24,Total,17.790000000000006,,-12.790000000000004
2020-09-25,Total,46.84,,2.390000000000001
2020-09-26,Total,38.22,,0.4000000000000057
2020-09-27,Total,11.629999999999995,,-20.39
2020-09-28,Total,-2.0400000000000063,,-26.67
2020-09-29,Total,-1.3299999999999983,,-27.450000000000006
2020-09-30,Total,2.5300000000000007,,-25.45999999999999
2020-10-01,Total,9.920000000000002,,-26.79000000000001
2020-10-02,Total,29.40000000000001,,-10.260000000000003
2020-10-03,Total,19.680000000000007,,-13.930000000000007
2020-10-04,Total,-2.019999999999996,,-31.81
2020-10-05,Total,-11.909999999999995,,-33.97
2020-10-06,Total,-14.329999999999998,,-35.18000000000001
2020-10-07,Total,-10.810000000000002,,-34.459999999999994
2020-10-08,Total,0.25,,-29.75
2020-10-09,Total,21.22,,-15.730000000000004
2020-10-10,Total,11.97,,-18.159999999999997
2020-10-11,Total,-6.569999999999991,,-33.0
2020-10-12,Total,-12.739999999999995,,-39.01
2020-10-13,Total,-15.590000000000005,,-42.03
2020-10-14,Total,-26.33,,-47.68
2020-10-15,Total,-22.42,,-42.06
2020-10-16,Total,-11.319999999999993,,-35.81
2020-10-17,Total,-17.650000000000006,,-37.06
2020-10-18,Total,-25.40000000000001,,-45.14
2020-10-19,Total,-29.950000000000006,,-48.53
2020-10-20,Total,-29.769999999999996,,-46.45
2020-10-21,Total,-30.59999999999999,,-48.24
2020-10-22,Total,-26.090000000000003,,-44.91
2020-10-23,Total,-13.930000000000007,,-38.47
2020-10-24,Total,-20.64,,-40.86
2020-10-25,Total,-28.730000000000004,,-43.83
2020-10-26,Total,-28.53,,-46.01
2020-10-27,Total,-26.78,,-43.99
2020-10-28,Total,-15.329999999999998,,-38.32
2020-10-29,Total,-12.14,,-34.42
2020-10-30,Total,-4.239999999999995,,-32.209999999999994
2020-10-31,Total,-12.159999999999995,,-35.03
2020-11-01,Total,-21.39,,-40.92
2020-11-02,Total,-28.129999999999995,,-45.9
2020-11-03,Total,-26.54000000000001,,-42.15
2020-11-04,Total,-28.34999999999999,,-46.82
2020-11-05,Total,-20.340000000000003,,-40.66
2020-11-06,Total,-10.670000000000002,,-30.56
2020-11-07,Total,-11.209999999999996,,-33.769999999999996
2020-11-08,Total,-23.09999999999999,,-41.12
2020-11-09,Total,-35.41,,-48.39
2020-11-10,Total,-32.64,,-46.77
2020-11-11,Total,-32.81999999999999,,-46.99
2020-11-12,Total,-30.989999999999995,,-44.77
2020-11-13,Total,-25.090000000000003,,-40.72
2020-11-14,Total,-26.72,,-41.34
2020-11-15,Total,-29.75,,-42.67
2020-11-16,Total,-32.230000000000004,,-44.06
2020-11-17,Total,-32.64,,-46.9
2020-11-18,Total,-29.39,,-42.72
2020-11-19,Total,-30.04000000000001,,-42.91
2020-11-20,Total,-23.09999999999999,,-39.37
2020-11-21,Total,-23.200000000000006,,-39.2
2020-11-22,Total,-29.510000000000005,,-41.98
2020-11-23,Total,-31.299999999999994,,-44.15
2020-11-24,Total,-31.090000000000003,,-44.48
2020-11-25,Total,-27.94,,-41.81
2020-11-26,Total,-26.019999999999996,,-42.72
2020-11-27,Total,-15.269999999999996,,-33.95
2020-11-28,Total,-16.620000000000005,,-34.61
2020-11-29,Total,-22.659999999999997,,-39.05
2020-11-30,Total,-26.980000000000004,,-42.18
2020-12-01,Total,-24.31,,-40.78
2020-12-02,Total,-23.879999999999995,,-40.91
2020-12-03,Total,-22.56,,-39.72
2020-12-04,Total,-11.819999999999993,,-30.340000000000003
2020-12-05,Total,-11.870000000000005,,-31.239999999999995
2020-12-06,Total,-14.659999999999995,,-33.480000000000004
2020-12-07,Total,-15.310000000000002,,-34.72
2020-12-08,Total,-14.209999999999996,,-35.58
2020-12-09,Total,-11.340000000000005,,-34.65000000000001
2020-12-10,Total,-1.2399999999999949,,-27.81
2020-12-11,Total,15.239999999999995,,-14.319999999999993
2020-12-12,Total,7.6200000000000045,,-16.739999999999995
2020-12-13,Total,-1.6099999999999994,,-27.010000000000005
2020-12-14,Total,-8.079999999999998,,-28.34999999999999
2020-12-15,Total,-9.420000000000002,,-31.260000000000005
2020-12-16,Total,-6.799999999999998,,-28.45999999999999
2020-12-17,Total,-0.6099999999999994,,-24.989999999999995
2020-12-18,Total,18.840000000000003,,-14.209999999999996
2020-12-19,Total,18.89,,-11.11
2020-12-20,Total,3.019999999999996,,-22.450000000000006
2020-12-21,Total,-4.930000000000007,,-25.65000000000001
2020-12-22,Total,-1.4000000000000057,,-22.760000000000005
2020-12-23,Total,6.560000000000002,,-20.180000000000007
2020-12-24,Total,26.67,,-10.620000000000003
2020-12-25,Total,34.21000000000001,,-3.870000000000005
2020-12-26,Total,25.28,,-10.150000000000006
2020-12-27,Total,16.319999999999993,,-18.540000000000006
2020-12-28,Total,3.9399999999999977,,-20.47
2020-12-29,Total,7.189999999999998,,-18.120000000000005
2020-12-30,Total,15.560000000000002,,-13.170000000000002
2020-12-31,Total,39.78,,5.579999999999997
2021-01-01,Total,37.03999999999999,,2.5600000000000023
2021-01-02,Total,25.120000000000005,,-11.930000000000007
2021-01-03,Total,9.64,,-22.28
2021-01-04,Total,-3.450000000000003,,-27.010000000000005
2021-01-05,Total,-4.239999999999995,,-30.33
2021-01-06,Total,-4.8900000000000015,,-27.909999999999997
2021-01-07,Total,-1.9699999999999989,,-26.56999999999999
2021-01-08,Total,17.08,,-14.879999999999995
2021-01-09,Total,15.650000000000004,,-14.950000000000005
2021-01-10,Total,-2.3100000000000023,,-25.78
2021-01-11,Total,0.4200000000000017,,-26.0
2021-01-12,Total,-10.459999999999994,,-35.56
2021-01-13,Total,-39.6,,-45.3
2021-01-14,Total,-39.3,,-49.74
2021-01-15,Total,-33.629999999999995,,-45.82
2021-01-16,Total,-37.8,,-47.64
2021-01-17,Total,-37.36,,-47.24
2021-01-18,Total,-37.89,,-48.15
2021-01-19,Total,-21.239999999999995,,-34.2
2021-01-20,Total,-30.11,,-40.6
2021-01-21,Total,-37.42,,-48.9
2021-01-22,Total,-36.38,,-46.37
2021-01-23,Total,-39.57,,-47.37
2021-01-24,Total,-38.66,,-45.59
2021-01-25,Total,-35.36,,-46.38
2021-01-26,Total,-36.43,,-44.28
2021-01-27,Total,-34.84999999999999,,-44.62
2021-01-28,Total,-35.09999999999999,,-44.56
2021-01-29,Total,-30.489999999999995,,-39.19
2021-01-30,Total,-33.81999999999999,,-43.9
2021-01-31,Total,-34.790000000000006,,-44.72
2021-02-01,Total,-33.989999999999995,,-43.53
2021-02-02,Total,-32.28,,-42.49
2021-02-03,Total,-29.64,,-40.51
2021-02-04,Total,-28.06999999999999,,-39.45
2021-02-05,Total,-20.78,,-36.22
2021-02-06,Total,-25.370000000000005,,-35.73999999999999
2021-02-07,Total,-24.760000000000005,,-33.510000000000005
2021-02-08,Total,-24.36,,-39.19
2021-02-09,Total,-21.67,,-34.68000000000001
2021-02-10,Total,-20.92,,-34.78
2021-02-11,Total,-28.40000000000001,,-42.09
2021-02-12,Total,-27.40000000000001,,-39.55
2021-02-13,Total,-25.379999999999995,,-39.88
2021-02-14,Total,-25.120000000000005,,-37.52
2021-02-15,Total,-29.19,,-40.97
2021-02-16,Total,-29.340000000000003,,-42.23
2021-02-17,Total,-25.89,,-39.8
2021-02-18,Total,-16.58,,-35.42
2021-02-19,Total,-17.86,,-32.68000000000001
2021-02-20,Total,-19.03,,-32.03
2021-02-21,Total,-23.700000000000006,,-36.12
2021-02-22,Total,-24.58,,-38.94
2021-02-23,Total,-23.93000000000001,,-38.66
2021-02-24,Total,-23.39,,-38.79
2021-02-25,Total,-17.099999999999994,,-35.540000000000006
2021-02-26,Total,-8.629999999999995,,-26.590000000000003
2021-02-27,Total,-8.340000000000002,,-22.5
2021-02-28,Total,-14.409999999999995,,-31.06
2021-03-01,Total,-20.590000000000003,,-36.74
2021-03-02,Total,-21.31,,-34.540000000000006
2021-03-03,Total,-19.78,,-35.47
2021-03-04,Total,-9.900000000000006,,-30.58
2021-03-05,Total,10.129999999999997,,-14.53
2021-03-06,Total,8.099999999999994,,-11.650000000000004
2021-03-07,Total,-4.900000000000006,,-22.989999999999995
2021-03-08,Total,-11.75,,-27.14
2021-03-09,Total,-12.120000000000005,,-26.93000000000001
2021-03-10,Total,-9.819999999999991,,-29.06999999999999
2021-03-11,Total,-4.040000000000006,,-25.36
2021-03-13,Total,10.989999999999995,,-9.730000000000004
2021-03-14,Total,-3.0699999999999936,,-19.650000000000006
2021-03-15,Total,-11.049999999999995,,-27.95999999999999
2021-03-16,Total,-10.489999999999997,,-28.730000000000004
2021-03-17,Total,-8.5,,-24.950000000000006
2021-03-18,Total,0.7900000000000063,,-22.36
2021-03-19,Total,20.099999999999994,,-6.6299999999999955
2021-03-20,Total,19.069999999999993,,-5.930000000000009
2021-03-21,Total,-1.8900000000000008,,-21.84999999999999
2021-03-22,Total,-5.8400000000000025,,-25.06
2021-03-23,Total,-7.530000000000001,,-28.81
2021-03-24,Total,-8.569999999999991,,-26.379999999999995
2021-03-25,Total,3.25,,-20.86
2021-03-26,Total,27.75,,-3.1500000000000057
2021-03-27,Total,24.879999999999995,,-2.1299999999999955
2021-03-28,Total,4.6400000000000015,,-15.64
2021-03-29,Total,-2.319999999999993,,-21.510000000000005
2021-03-30,Total,-1.0300000000000011,,-22.5
2021-03-31,Total,3.629999999999995,,-19.299999999999994
2021-04-01,Total,10.909999999999995,,-14.86
2021-04-02,Total,33.43000000000001,,2.859999999999999
2021-04-03,Total,27.769999999999996,,1.2699999999999958
2021-04-04,Total,4.010000000000005,,-19.049999999999994
2021-04-05,Total,-5.8599999999999985,,-27.049999999999994
2021-04-06,Total,-4.25,,-23.70999999999999
2021-04-07,Total,-0.4399999999999977,,-21.519999999999996
2021-04-08,Total,11.049999999999995,,-14.920000000000002
2021-04-09,Total,38.25,,7.900000000000006
2021-04-10,Total,33.27000000000001,,8.349999999999994
2021-04-11,Total,10.290000000000006,,-11.150000000000004
2021-04-12,Total,-12.980000000000004,,-31.010000000000005
2021-04-13,Total,-20.83,,-38.39
2021-04-14,Total,-19.230000000000004,,-36.2
2021-04-15,Total,-14.379999999999995,,-36.27
2021-04-16,Total,-6.709999999999994,,-25.89
2021-04-17,Total,-8.219999999999999,,-23.90000000000001
2021-04-18,Total,-14.89,,-30.68000000000001
2021-04-19,Total,-20.17,,-38.98
2021-04-20,Total,-20.049999999999994,,-38.77
2021-04-21,Total,-18.879999999999995,,-35.98000000000001
2021-04-22,Total,-13.920000000000002,,-35.37000000000001
2021-04-23,Total,-1.5,,-21.379999999999995
2021-04-24,Total,-1.6200000000000043,,-19.569999999999993
2021-04-25,Total,-11.170000000000002,,-28.950000000000006
2021-04-26,Total,-16.769999999999996,,-37.46
2021-04-27,Total,-16.47,,-36.1
2021-04-28,Total,-11.620000000000005,,-29.95999999999999
2021-04-29,Total,-8.579999999999998,,-28.81999999999999
2021-04-30,Total,4.1200000000000045,,-17.310000000000002
2021-05-01,Total,2.4399999999999977,,-16.400000000000006
2021-05-02,Total,-7.980000000000004,,-25.299999999999994
2021-05-03,Total,-13.159999999999995,,-31.769999999999996
2021-05-04,Total,-9.159999999999997,,-31.72
2021-05-05,Total,-0.030000000000001137,,-26.5
2021-05-06,Total,-3.4000000000000057,,-27.299999999999994
2021-05-07,Total,0.12000000000000455,,-22.59999999999999
2021-05-08,Total,2.2600000000000047,,-15.790000000000004
2021-05-09,Total,-3.9200000000000017,,-23.0
2021-05-10,Total,-12.0,,-30.450000000000006
2021-05-11,Total,-9.849999999999994,,-26.269999999999996
2021-05-12,Total,-18.44,,-33.269999999999996
2021-05-13,Total,-40.0,,-53.18
2021-05-14,Total,-29.269999999999996,,-43.06
2021-05-15,Total,-31.519999999999996,,-41.91
2021-05-16,Total,-27.06,,-38.32
2021-05-17,Total,-27.549999999999994,,-37.9
2021-05-18,Total,-28.519999999999996,,-40.55
2021-05-19,Total,-28.0,,-38.86
2021-05-20,Total,-27.989999999999995,,-40.46
2021-05-21,Total,-28.06999999999999,,-39.58
2021-05-22,Total,-33.64,,-40.86
2021-05-23,Total,-31.980000000000004,,-42.42
2021-05-24,Total,-32.75,,-41.32
2021-05-25,Total,-36.75,,-43.99
2021-05-26,Total,-35.73999999999999,,-43.34
2021-05-27,Total,-32.510000000000005,,-41.37
2021-05-28,Total,-29.489999999999995,,-39.66
2021-05-29,Total,-30.519999999999996,,-39.7
2021-05-30,Total,-23.659999999999997,,-33.95
2021-05-31,Total,-36.94,,-42.92
2021-06-01,Total,-45.15,,-47.86
2021-06-02,Total,-42.18,,-47.0
2021-06-03,Total,-40.09,,-43.96
2021-06-04,Total,-37.39,,-40.83
2021-06-05,Total,-39.68,,-41.74
2021-06-06,Total,-41.64,,-44.27
2021-06-07,Total,-37.21,,-39.28
2021-06-08,Total,-35.790000000000006,,-40.71
2021-06-09,Total,-36.86,,-40.62
2021-06-10,Total,-37.12,,-42.76
2021-06-11,Total,-31.25,,-36.61
2021-06-12,Total,-32.18000000000001,,-35.73999999999999
2021-06-13,Total,-33.34999999999999,,-36.94
2021-06-14,Total,-32.61,,-35.23000000000001
2021-06-15,Total,-32.959999999999994,,-39.64
2021-06-16,Total,-31.239999999999995,,-38.62
2021-06-17,Total,-33.09999999999999,,-38.79
2021-06-18,Total,-30.980000000000004,,-38.39
2021-06-19,Total,-29.840000000000003,,-37.82
2021-06-20,Total,-31.81999999999999,,-38.9
2021-06-21,Total,-35.43000000000001,,-42.25
2021-06-22,Total,-35.83,,-42.21
2021-06-23,Total,-35.41,,-42.75
2021-06-24,Total,-33.260000000000005,,-39.27
2021-06-25,Total,-29.65000000000001,,-38.24
2021-06-26,Total,-33.53,,-41.21
2021-06-27,Total,-35.06,,-43.14
2021-06-28,Total,-33.86,,-43.36
2021-06-29,Total,-29.90000000000001,,-39.6
2021-06-30,Total,-26.64,,-36.87
2021-07-01,Total,-23.42,,-33.81999999999999
2021-07-02,Total,-22.04000000000001,,-31.83
2021-07-03,Total,-30.239999999999995,,-38.45
2021-07-04,Total,-29.56999999999999,,-36.94
2021-07-05,Total,-30.56999999999999,,-39.99
2021-07-06,Total,-30.950000000000006,,-40.22
